"","ENSG_ID","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4494","ENSG00000232472","EEF1B2P3",69.2154797423745,0.651848881548142,0.301405424248416,2.16269791153756,0.0305644218432705,0.1072872699722
"4495","ENSG00000129315","CCNT1",2196.07834378044,-0.536033076313017,0.247896292808344,-2.1623279244738,0.0305929087808105,0.10735428826733
"4496","ENSG00000107263","RAPGEF1",1314.81956718422,-0.428390710644435,0.198138307461696,-2.16207918666738,0.0306120730181649,0.107397639932472
"4497","ENSG00000225526","MKRN2OS",74.5585593332425,0.599408979818969,0.277283412444575,2.16171957252864,0.0306397980539291,0.107470999846633
"4498","ENSG00000170581","STAT2",679.381898985318,-0.399305100500103,0.18475411724813,-2.16127849515702,0.0306738330722901,0.107566454869917
"4499","ENSG00000033178","UBA6",1397.00237644942,-0.497635833981487,0.230274152511336,-2.16105814983725,0.030690847817728,0.107602194327606
"4500","ENSG00000105865","DUS4L",337.046944171808,-0.334728898949468,0.154912782609297,-2.16075712611581,0.0307141055307915,0.107659800893661
"4501","ENSG00000102078","SLC25A14",291.427775671298,0.427771905822847,0.198041354929597,2.16001302341583,0.0307716613910648,0.10778967128767
"4502","ENSG00000154217","PITPNC1",748.71606179393,0.369650807590605,0.171124565734324,2.16012707470943,0.0307628335928396,0.10778967128767
"4503","ENSG00000163347","CLDN1",17.5145452963592,-2.12042811511178,0.981647620178578,-2.16007055029181,0.0307672084239819,0.10778967128767
"4504","ENSG00000105379","ETFB",1170.38472276979,0.626818114896203,0.290226503418789,2.15975490698629,0.0307916481509059,0.10779820780945
"4505","ENSG00000144744","UBA3",602.586262116478,0.370586364899842,0.171597093655732,2.15963077814904,0.0308012638020543,0.10779820780945
"4506","ENSG00000157800","SLC37A3",472.101353634877,-0.407915205822537,0.188882119074406,-2.15962849115351,0.0308014409885468,0.10779820780945
"4507","ENSG00000188559","RALGAPA2",863.56472684452,-0.598611685601442,0.277160575881371,-2.15980098792138,0.0307880791433366,0.10779820780945
"4508","ENSG00000171806","METTL18",449.721665188403,0.409762088390918,0.189762620373879,2.15934037790786,0.0308237697537226,0.107852418241892
"4509","ENSG00000171503","ETFDH",277.247878081325,-0.258460781249503,0.119705301442842,-2.15914231144488,0.0308391279563905,0.107882220024906
"4510","ENSG00000148356","LRSAM1",548.620736671412,-0.249666500834898,0.115652534009714,-2.15876377437547,0.0308684982444825,0.107913149482485
"4511","ENSG00000235859","nan",42.221478019523,-0.6033184521473,0.27946691414411,-2.15881888557367,0.0308642207323024,0.107913149482485
"4512","ENSG00000237765","FAM200B",348.654757401917,0.518529323487371,0.240191535353246,2.15881597461284,0.0308644466567832,0.107913149482485
"4513","ENSG00000198931","APRT",3445.89515020363,0.57188351625549,0.264936998307418,2.15856418661432,0.0308839937127017,0.107943391145679
"4514","ENSG00000100564","PIGH",354.52136442336,0.447453300850311,0.207348882435735,2.15797305292442,0.0309299269594336,0.108079979647744
"4515","ENSG00000183751","TBL3",689.574357663709,0.40411402690803,0.187318242817526,2.15736609969,0.0309771504498695,0.108221015195933
"4516","ENSG00000006756","ARSD",973.400301319491,-0.368878718791825,0.170995950106729,-2.15723658110958,0.0309872355435677,0.108225439899593
"4517","ENSG00000134982","APC",669.014378539311,-0.674241539663028,0.312557852056353,-2.15717357675425,0.0309921424595158,0.108225439899593
"4518","ENSG00000020426","MNAT1",1137.13963759265,0.421977161904448,0.195631787148039,2.15699691781238,0.0310059045983879,0.108249527455518
"4519","ENSG00000189043","NDUFA4",5240.30504721394,0.665490828204423,0.308580810684954,2.1566176675965,0.0310354667832982,0.108328754132938
"4520","ENSG00000204954","C12orf73",326.451122768206,0.548825918127159,0.25460306919864,2.15561391248967,0.0311138252874531,0.108578230755286
"4521","ENSG00000004487","KDM1A",1973.33354157144,0.230588919599472,0.1069801994209,2.15543549972504,0.0311277709013253,0.10860286440573
"4522","ENSG00000185340","GAS2L1",277.954106795787,0.434399076504747,0.201591729961796,2.15484572004552,0.0311739091464638,0.108739780411355
"4523","ENSG00000236830","CBR3-AS1",149.346751805245,0.457929192769081,0.212561729112092,2.15433509447788,0.031213902582944,0.108855206486737
"4524","ENSG00000254858","MPV17L2",412.246609067761,0.41851686174178,0.194333872344126,2.15359708883211,0.0312717827763135,0.109032945916972
"4525","ENSG00000158716","DUSP23",273.302528147075,0.625321846048548,0.290445626787115,2.15297387316795,0.0313207319336544,0.109179474490214
"4526","ENSG00000166451","CENPN",1562.78743766895,0.399265061265035,0.185470294963694,2.15271702319334,0.0313409247931892,0.109225720218474
"4527","ENSG00000115282","TTC31",290.127075379177,-0.25465764693957,0.118307235539651,-2.15251117801853,0.0313571158530318,0.109258001989022
"4528","ENSG00000116016","EPAS1",1440.7741463968,0.57563304614914,0.267589920906065,2.1511761138089,0.031462301625191,0.109569323051972
"4529","ENSG00000135624","CCT7",9310.84743448568,0.365864772898466,0.17008167167576,2.15111228208023,0.0314673383113067,0.109569323051972
"4530","ENSG00000218891","ZNF579",159.584772886999,0.596070931900276,0.277077648888439,2.15127757252002,0.0314542973795,0.109569323051972
"4531","ENSG00000267131","nan",22.253579516062,0.880085051905686,0.409146899864237,2.15102461291462,0.0314742570339526,0.109569323051972
"4532","ENSG00000138735","PDE5A",235.192993814298,-0.578160489447537,0.2688289900425,-2.15066272932891,0.0315028301704182,0.109644588785587
"4533","ENSG00000169895","SYAP1",3248.07183138715,0.211885021278828,0.0985416752993903,2.15020721572956,0.031538827651472,0.109745655795171
"4534","ENSG00000175110","MRPS22",814.640813074405,0.323555356793913,0.150525968630991,2.14949858643393,0.0315948980215014,0.109916510434387
"4535","ENSG00000152894","PTPRK",3492.8926519124,-0.567771133749125,0.264288761306077,-2.1482984404758,0.0316900547127158,0.110223238381016
"4536","ENSG00000076382","SPAG5",910.356392911794,-0.302017255212401,0.140601045070099,-2.1480441703817,0.0317102466977059,0.110269148935573
"4537","ENSG00000085449","WDFY1",1102.31835474625,-0.425301942698396,0.198055722080893,-2.14738528243423,0.0317626213597466,0.110426557846051
"4538","ENSG00000166477","LEO1",1306.46160493288,-0.264675686524716,0.12325984246113,-2.14729859490273,0.0317695176250814,0.110426557846051
"4539","ENSG00000105701","FKBP8",3575.12187065011,0.489953133928776,0.228214080733604,2.14690141972747,0.0318011305761708,0.110507389035516
"4540","ENSG00000184261","KCNK12",12.471982772198,1.08712070557004,0.506384069204413,2.14683038366122,0.0318067874972863,0.110507389035516
"4541","ENSG00000230650","nan",26.8102198537329,-1.07290791634023,0.499867309453326,-2.14638544279602,0.0318422397677089,0.110606194082989
"4542","ENSG00000066322","ELOVL1",1671.1234212318,0.269221439798598,0.125449203700689,2.14605937588043,0.0318682418330486,0.11067213690975
"4543","ENSG00000141378","PTRH2",1970.72949781363,0.492030334025934,0.229450214054169,2.14438821098582,0.0320017940725555,0.111111469071819
"4544","ENSG00000158186","MRAS",35.0793993003805,0.677356551177044,0.315926467687147,2.14403230009779,0.0320302988083405,0.111185959103572
"4545","ENSG00000119661","DNAL1",239.17535694103,0.409212743387074,0.190984863720483,2.14264489559748,0.0321416232435373,0.111547842990885
"4546","ENSG00000170500","LONRF2",987.332998025814,-0.551826796280347,0.257557346793736,-2.14253952818622,0.0321500913874922,0.111552682327998
"4547","ENSG00000133243","BTBD2",1132.97104159441,0.293672893842183,0.13708651235647,2.14224498671712,0.0321737731721553,0.111610295408027
"4548","ENSG00000187240","DYNC2H1",94.6908708471694,-0.715839826878716,0.334181667859511,-2.14206791013938,0.0321880177140566,0.111635152705228
"4549","ENSG00000100100","PIK3IP1",141.117898109554,-0.539366886454727,0.251923327269456,-2.14099620031544,0.0322743444770287,0.111909941161553
"4550","ENSG00000198912","C1orf174",664.643810721064,0.359885190025244,0.168107907162747,2.1407987054222,0.0322902744181573,0.111940564426103
"4551","ENSG00000141337","ARSG",251.450822495962,-0.282787804814892,0.132127983643787,-2.14025671940381,0.0323340256361471,0.112067600941108
"4552","ENSG00000172345","STARD5",165.503515954302,0.360105790339711,0.168263382130186,2.14013165420089,0.0323441285945859,0.112077984604838
"4553","ENSG00000221838","AP4M1",269.603365858825,-0.364214534125599,0.170194444599656,-2.13999073226116,0.0323555157250734,0.112092812606416
"4554","ENSG00000136153","LMO7",350.133591757575,-0.610796450336791,0.285514035050339,-2.13928695389388,0.0324124356252334,0.112256553913164
"4555","ENSG00000140406","TLNRD1",442.368034690939,0.27163912889181,0.126979839834749,2.13923036322396,0.0324170162663633,0.112256553913164
"4556","ENSG00000141279","NPEPPS",3385.31152107437,-0.368936815225825,0.172500750868249,-2.13875483653754,0.03245552892616,0.112355146778829
"4557","ENSG00000168701","TMEM208",984.735126581206,0.515307690431042,0.240951972430905,2.13863238068661,0.0324654529060383,0.112355146778829
"4558","ENSG00000235363","SNRPGP10",58.4347081709696,0.827394176335099,0.3868831813691,2.13861500364819,0.0324668613741994,0.112355146778829
"4559","ENSG00000102910","LONP2",1460.24261551764,0.401027138567709,0.187527776265379,2.13849460892768,0.0324766212141525,0.112364264270993
"4560","ENSG00000168538","TRAPPC11",211.0088761546,-0.569772359553282,0.266450832852236,-2.13837710114892,0.0324861494466184,0.112372576611795
"4561","ENSG00000244754","N4BP2L2",1269.35613173314,0.343834580312183,0.160801533343688,2.1382543633915,0.0324961043137452,0.112382360751702
"4562","ENSG00000095564","BTAF1",658.284331549062,-0.700759162895524,0.327811534164391,-2.13768915935736,0.0325419799353841,0.112467022481045
"4563","ENSG00000108788","MLX",1506.11175669038,0.308945381861768,0.144517588445336,2.13777011632481,0.0325354055414693,0.112467022481045
"4564","ENSG00000110871","COQ5",924.732376293777,0.352167883444305,0.164737744931239,2.13774859909183,0.0325371528126745,0.112467022481045
"4565","ENSG00000166938","DIS3L",425.665999389683,-0.407825824133267,0.190833900252581,-2.13707220569031,0.0325921192057204,0.112615626615734
"4566","ENSG00000100796","PPP4R3A",3050.56917114156,-0.325348034552162,0.152275123794769,-2.13658033199602,0.0326321407291966,0.112704524594707
"4567","ENSG00000111371","SLC38A1",4814.31081156045,-0.718759578858642,0.336404439743067,-2.13659361751469,0.0326310591942085,0.112704524594707
"4568","ENSG00000106605","BLVRA",1053.72612980824,0.457343473477615,0.21406902827741,2.13642990374557,0.0326443887924249,0.112722139535043
"4569","ENSG00000258359","PCNPP1",6.19616813607173,1.39205360363308,0.651709301517974,2.13600389067746,0.0326790966942887,0.112817284340835
"4570","ENSG00000083312","TNPO1",3229.36065173342,-0.456297655770053,0.213740875417216,-2.13481700624353,0.0327759606034162,0.113102166020979
"4571","ENSG00000116478","HDAC1",2422.08519786023,0.193486588514719,0.0906331089742145,2.13483340364906,0.0327746207068223,0.113102166020979
"4572","ENSG00000139160","ETFBKMT",26.8545065235801,0.667593748648756,0.312748571659806,2.13460207062092,0.032793528177147,0.113113285072968
"4573","ENSG00000196453","ZNF777",277.547122841643,0.289716680054891,0.135720438522459,2.13465770674583,0.0327889800342918,0.113113285072968
"4574","ENSG00000068383","INPP5A",564.060641539386,0.26788324761612,0.125522296742667,2.13414870957394,0.0328306096828261,0.113126529203741
"4575","ENSG00000077782","FGFR1",136.995838525544,0.345160383835424,0.161741189020054,2.13402897509692,0.0328404090484925,0.113126529203741
"4576","ENSG00000108107","RPL28",11090.8629321398,0.583727958099408,0.273524262932546,2.13409937327337,0.0328346471843481,0.113126529203741
"4577","ENSG00000140553","UNC45A",2409.38586486106,0.378146641974926,0.17719623485054,2.1340557393552,0.0328382183781109,0.113126529203741
"4578","ENSG00000153214","TMEM87B",1265.57830232867,-0.313977439968262,0.147117567674281,-2.13419406622743,0.0328268982360355,0.113126529203741
"4579","ENSG00000197557","TTC30A",250.155474594161,-0.408385079075837,0.191340946492318,-2.13433186446704,0.0328156246775005,0.113126529203741
"4580","ENSG00000157916","RER1",1932.75230008962,0.393891346657027,0.184590300311013,2.13386806345385,0.0328535823994654,0.113131331602869
"4581","ENSG00000248044","nan",75.3000086329581,0.588926705417227,0.275994271898919,2.13383669655622,0.032856150839641,0.113131331602869
"4582","ENSG00000050030","NEXMIF",18.5217807776329,-0.901873455566825,0.422754571571993,-2.1333263226776,0.0328979663448712,0.113250584863265
"4583","ENSG00000181924","COA4",2036.25368571151,0.52336228669058,0.245343325608584,2.13318330707533,0.032909691943032,0.113266224779925
"4584","ENSG00000144560","VGLL4",1121.36308409679,-0.344045238603743,0.161301448552928,-2.13293334740792,0.0329301942890068,0.113287339427931
"4585","ENSG00000242086","MUC20-OT1",449.105631906658,-0.463902209183386,0.217491182383436,-2.13297019262844,0.0329271714606643,0.113287339427931
"4586","ENSG00000008513","ST3GAL1",2449.08528696938,-0.494682970901032,0.231971289690625,-2.13251808687524,0.0329642792170402,0.113379865485872
"4587","ENSG00000132541","RIDA",1233.79786666983,0.491410238691996,0.230503225872698,2.13190178502488,0.0330149214543898,0.113529287251576
"4588","ENSG00000088826","SMOX",54.5298956819276,-0.717341711346733,0.33653094303961,-2.1315772774639,0.0330416133713665,0.113596303219196
"4589","ENSG00000005156","LIG3",469.150655982233,-0.271569241879011,0.127419930677353,-2.13129327912339,0.0330649884135861,0.113651889119933
"4590","ENSG00000169221","TBC1D10B",1698.35163750054,0.27101384658192,0.127182039569187,2.13091288282484,0.0330963198545831,0.113734792788576
"4591","ENSG00000205609","EIF3CL",4852.59096634646,0.366117535061734,0.171819675524451,2.13082427227394,0.0331036219338323,0.113735101938243
"4592","ENSG00000130311","DDA1",418.47279785324,0.329669854014944,0.15472682365669,2.13065741429824,0.0331173758471217,0.113757572883709
"4593","ENSG00000058085","LAMC2",177.989875565987,-0.702590634418407,0.329789557357095,-2.13042110868794,0.0331368626178165,0.113774945239052
"4594","ENSG00000121897","LIAS",194.717046633257,0.51678715808868,0.242568438174967,2.1304798018113,0.0331320216161857,0.113774945239052
"4595","ENSG00000174483","BBS1",185.116111868166,-0.393701653200472,0.184852555999351,-2.12981449497434,0.0331869315139219,0.113922052671865
"4596","ENSG00000104951","IL4I1",5.99060802918471,1.50076936824654,0.70494126238232,2.12892825024138,0.0332601970759726,0.114123870297669
"4597","ENSG00000135828","RNASEL",214.971113059306,-0.510366920846579,0.239724641452619,-2.12897146390123,0.0332566214096381,0.114123870297669
"4598","ENSG00000163541","SUCLG1",2315.93819366817,0.479380375722134,0.225194493634307,2.12873933099181,0.0332758328527464,0.114127856478428
"4599","ENSG00000215749","nan",28.2232372873248,-0.893063082208783,0.41951513936506,-2.12879822063261,0.0332709582159666,0.114127856478428
"4600","ENSG00000233006","MIR3936HG",12.1632585372295,-1.17853983585563,0.553720923038498,-2.1284004032004,0.0333038997515849,0.114199282253206
"4601","ENSG00000198624","CCDC69",86.1317420960706,-0.429449176119114,0.201791468324675,-2.12818301826392,0.0333219122438908,0.114236207844817
"4602","ENSG00000116754","SRSF11",1934.8073884875,-0.284831586804151,0.133843828232044,-2.12808906145706,0.0333297000743807,0.114238072195824
"4603","ENSG00000232274","nan",32.0555617349887,0.824581554669869,0.387544921377989,2.1277057424412,0.033361488510335,0.114322180314642
"4604","ENSG00000078177","N4BP2",515.9241369061,-0.802406322922106,0.377170305325516,-2.12743768953282,0.033383733400682,0.11437355544835
"4605","ENSG00000019144","PHLDB1",249.790585476841,0.266371022462198,0.125252542857374,2.12667157396969,0.0334473809648037,0.114566724112718
"4606","ENSG00000154162","CDH12",14.9289748757704,-0.981215146843347,0.46142718789799,-2.12647883041575,0.0334634101025765,0.114580801088544
"4607","ENSG00000184730","APOBR",11.3022030425073,1.20756174833208,0.567877546372766,2.12644742875502,0.0334660221822343,0.114580801088544
"4608","ENSG00000025796","SEC63",2257.4350641841,-0.339498994118302,0.159705483200402,-2.12578170338893,0.0335214401772397,0.114716650600427
"4609","ENSG00000213178","RPL22P1",702.376204585633,0.650235102255648,0.305890974978332,2.12570868526509,0.0335275233111839,0.114716650600427
"4610","ENSG00000257553","nan",25.8985120510409,0.980279067105402,0.461122022547182,2.12585610570161,0.0335152426978056,0.114716650600427
"4611","ENSG00000171462","DLK2",18.6346958549513,-0.930769368071007,0.437924012827794,-2.12541295020745,0.0335521706329275,0.114768838998418
"4612","ENSG00000180592","SKIDA1",66.3612329099505,0.435826621026564,0.205061004302576,2.12535105106324,0.0335573314281359,0.114768838998418
"4613","ENSG00000059691","GATB",201.680239702457,0.351228070361677,0.165294605554375,2.12486105752638,0.0335982082423413,0.114883725928387
"4614","ENSG00000187123","LYPD6",464.337701759265,-0.287099193613311,0.135148276424509,-2.12432745136545,0.0336427717966297,0.115011166536495
"4615","ENSG00000196683","TOMM7",2099.2031392756,0.594767397351325,0.280030796920424,2.12393566669147,0.0336755234556397,0.115098180514833
"4616","ENSG00000111981","ULBP1",213.858925486073,0.445137649048588,0.20962432241217,2.12350191011396,0.0337118156041796,0.115197255054802
"4617","ENSG00000145734","BDP1",780.704263246484,-0.719532158327776,0.338920296582874,-2.12301288999915,0.0337527717267345,0.11528724499255
"4618","ENSG00000179406","LINC00174",52.0041086436148,-0.599770033377439,0.282497738771478,-2.12309675817481,0.0337457446275699,0.11528724499255
"4619","ENSG00000183405","nan",197.894631542409,0.695881774481341,0.327988121344221,2.12166761292864,0.0338656601709002,0.115647782783693
"4620","ENSG00000189180","ZNF33A",790.618600607877,-0.354227149928819,0.166990545180091,-2.12124075376126,0.0339015473063753,0.115745269760021
"4621","ENSG00000114745","GORASP1",789.244126615009,0.185928347680938,0.0876619212475959,2.1209704856433,0.0339242862408143,0.11577277516071
"4622","ENSG00000184445","KNTC1",847.808685278802,-0.501646608311471,0.236509016715819,-2.12104644160029,0.0339178943900824,0.11577277516071
"4623","ENSG00000147164","SNX12",1053.37049206064,0.248505498464631,0.117224079237869,2.11991853619398,0.0340129159116463,0.116050126336361
"4624","ENSG00000160948","VPS28",1372.60885810094,0.510838637390212,0.241033183689128,2.11937057616542,0.0340591614278579,0.116182776490876
"4625","ENSG00000166508","MCM7",4231.84032225407,-0.3422819109966,0.161524070611268,-2.11907680199785,0.0340839768537696,0.116242282652238
"4626","ENSG00000142669","SH3BGRL3",1591.26496527913,0.478655752116147,0.225917826351841,2.11871617147509,0.0341144608385667,0.116321091334962
"4627","ENSG00000136280","CCM2",563.163798894529,0.510343175253846,0.241056718512702,2.11710828224419,0.0342506589440211,0.116745115912311
"4628","ENSG00000264538","SUZ12P1",87.682031956597,0.486811919379169,0.229945704075327,2.1170733384073,0.0342536240536627,0.116745115912311
"4629","ENSG00000167615","LENG8",1070.24052007937,-0.603764465046401,0.285223813913386,-2.11680945136561,0.0342760228979218,0.116796214585183
"4630","ENSG00000170396","ZNF804A",17.8822180516418,-1.18235090699838,0.55861530317419,-2.11657450177246,0.0342959760511502,0.116838959241011
"4631","ENSG00000124664","SPDEF",1443.19764748453,-0.413090700081534,0.195235433753206,-2.11585925843623,0.03435677938344,0.117020823083553
"4632","ENSG00000198561","CTNND1",2755.76790911752,-0.536662784513537,0.253650944124725,-2.115753151897,0.0343658074151966,0.117026297330523
"4633","ENSG00000178977","LINC00324",9.63821876820587,1.11614296519486,0.527666139153323,2.11524462605426,0.0344091032720559,0.117148436658101
"4634","ENSG00000092020","PPP2R3C",673.719945114161,0.384978473889563,0.182064162193486,2.11452088786388,0.0344708026529542,0.117181409320346
"4635","ENSG00000111846","GCNT2",30.1106300093202,-0.714257372357527,0.337761825041057,-2.11467762015647,0.0344574330612079,0.117181409320346
"4636","ENSG00000153721","CNKSR3",115.252560277778,0.444151021687144,0.21003838219263,2.11461837141654,0.034462486581498,0.117181409320346
"4637","ENSG00000205746","PKD1P4",311.551644852507,-0.655124570320042,0.309820868545965,-2.11452693097995,0.0344702870804046,0.117181409320346
"4638","ENSG00000221968","FADS3",396.169666585723,0.347420978784352,0.16426943161423,2.11494600894604,0.0344345492256858,0.117181409320346
"4639","ENSG00000243678","NME2",5692.04268034384,0.780980080806132,0.369325023090476,2.11461458601144,0.0344628094726933,0.117181409320346
"4640","ENSG00000261068","nan",16.5022229295352,-1.02173851137413,0.483117789440775,-2.11488488667914,0.0344397595974323,0.117181409320346
"4641","ENSG00000119185","ITGB1BP1",1422.60645468199,0.415755831112028,0.196644142661514,2.11425484372384,0.0344935069196973,0.11720805949658
"4642","ENSG00000180771","nan",431.599109705437,0.223014812025651,0.105477409735043,2.11433720818381,0.0344864765531948,0.11720805949658
"4643","ENSG00000117148","ACTL8",16.0481161136139,-1.01759983222386,0.481329165245004,-2.11414538262166,0.0345028520636472,0.117214557743153
"4644","ENSG00000123159","GIPC1",4328.98342519198,0.456416519682047,0.215947712993069,2.11355106917338,0.0345536288052982,0.117361776062794
"4645","ENSG00000175873","nan",16.906000700927,1.04259164397574,0.493317090380963,2.11343102500383,0.0345638928419788,0.117371358767874
"4646","ENSG00000166173","LARP6",144.241318552563,0.481574870044282,0.227936632145518,2.11275767967317,0.0346215136159122,0.117541715763818
"4647","ENSG00000175105","ZNF654",668.82423187352,-0.42860264039806,0.202880086445131,-2.11259097877985,0.03463579152308,0.117564879965341
"4648","ENSG00000055732","MCOLN3",211.940214435573,0.331980176208827,0.157173645658648,2.11218728698211,0.0346703885052056,0.117656988751257
"4649","ENSG00000041353","RAB27B",2196.33244612485,-0.508349576936113,0.240684924440786,-2.1120956292432,0.0346782478189251,0.11765834081421
"4650","ENSG00000072786","STK10",463.38989110435,-0.278144128327749,0.131722385964876,-2.11159345687768,0.0347213342625702,0.117758987933597
"4651","ENSG00000116874","WARS2",426.693837884683,0.2453329380951,0.116193906602502,2.11140967085633,0.0347371145476092,0.117758987933597
"4652","ENSG00000125378","BMP4",247.868358522723,-0.329203216258949,0.155912519408564,-2.1114610777104,0.0347327000215123,0.117758987933597
"4653","ENSG00000176485","PLAAT3",545.674586708754,0.48543499301925,0.229911222267626,2.11140190648974,0.0347377813485792,0.117758987933597
"4654","ENSG00000137462","TLR2",72.188274225288,-0.594750193809662,0.281699590518287,-2.11129236189306,0.0347471901637172,0.117765568210148
"4655","ENSG00000167136","ENDOG",362.897660212366,0.636218120737547,0.301353669357309,2.11120084283161,0.0347550524293476,0.117766905202151
"4656","ENSG00000163703","CRELD1",321.409865239681,-0.352921247237766,0.16717458402222,-2.11109391599178,0.034764240278629,0.117772732372498
"4657","ENSG00000147687","TATDN1",2877.88950155827,0.431381598808039,0.204350902157644,2.11098455770582,0.0347736391990916,0.117779271943658
"4658","ENSG00000173137","ADCK5",176.993692880169,0.481029387425405,0.22791513139079,2.11056363169069,0.0348098364116838,0.117876555768145
"4659","ENSG00000121903","ZSCAN20",73.9296285320516,-0.483357857173186,0.229046109965767,-2.11030808270626,0.0348318278456904,0.117925703118621
"4660","ENSG00000127220","ABHD8",76.9468661548637,0.596081609535879,0.282529797857267,2.10980085660563,0.0348755126630958,0.118048258144885
"4661","ENSG00000146955","RAB19",7.62402550464682,-1.19895107514472,0.568452321243103,-2.10914975687465,0.0349316571505202,0.118162212197277
"4662","ENSG00000157617","C2CD2",209.339742812686,0.437936788428084,0.207630765221509,2.10920952856324,0.0349264998082692,0.118162212197277
"4663","ENSG00000166436","TRIM66",177.584100841549,-0.481393478380878,0.228233573332705,-2.10921413248494,0.0349261025903142,0.118162212197277
"4664","ENSG00000086289","EPDR1",13.9335254858762,-0.946320546715339,0.448735211192076,-2.10886180338159,0.0349565120514508,0.118220929670036
"4665","ENSG00000107186","MPDZ",293.437231344552,-0.639117849191078,0.30312564522512,-2.10842553000235,0.0349941980517863,0.1182976427174
"4666","ENSG00000123473","STIL",811.197122716043,-0.486905124872376,0.230927441063279,-2.10847668267781,0.0349897776066043,0.1182976427174
"4667","ENSG00000186832","KRT16",7.84339658972393,-1.97978981148849,0.939375952815455,-2.10755853985271,0.0350691930305016,0.118525755270255
"4668","ENSG00000178307","TMEM11",674.421380502507,0.440750745227167,0.209169371985681,2.10714762416239,0.0351047852914755,0.118595215091382
"4669","ENSG00000261777","DDX19A-DT",22.4773123363466,0.789731255051281,0.374776814006586,2.10720414266984,0.0350998880029201,0.118595215091382
"4670","ENSG00000004455","AK2",2272.55332922287,0.403718215612775,0.191609718908404,2.10698193135896,0.0351191458169323,0.118618318597777
"4671","ENSG00000125970","RALY",1750.85253589684,0.38898105816177,0.184652669601874,2.10655529107943,0.035156145631624,0.118717862229274
"4672","ENSG00000242173","ARHGDIG",74.7660319098056,0.694367979775641,0.329645924574179,2.10640547330471,0.0351691462714119,0.118736338407229
"4673","ENSG00000214077","GNAQP1",23.1735826290115,-1.06169110006677,0.504069333462496,-2.10624021257933,0.0351834917537425,0.118759346095145
"4674","ENSG00000147439","BIN3",273.827136744399,0.440756019418373,0.209285420300357,2.1060044162934,0.035203968732971,0.118803035933865
"4675","ENSG00000176101","SSNA1",1408.16178396267,0.543343809819136,0.258224531288287,2.10415256485658,0.0353651408117029,0.119321410055745
"4676","ENSG00000099364","FBXL19",651.403893776098,0.286396907397107,0.136128342528918,2.10387419751524,0.0353894222965013,0.119324571433743
"4677","ENSG00000115539","PDCL3",761.941525984754,0.336730850017744,0.16005660044372,2.10382357918533,0.0353938391710801,0.119324571433743
"4678","ENSG00000120278","PLEKHG1",38.923584852716,0.946197441797679,0.449708263254951,2.10402502935832,0.0353762637396652,0.119324571433743
"4679","ENSG00000173698","ADGRG2",17.2134531825027,-0.878125267903702,0.417400611690806,-2.10379487549525,0.0353963440182022,0.119324571433743
"4680","ENSG00000186104","CYP2R1",222.696212191858,0.43528547394249,0.206953202059703,2.10330388517939,0.0354392140528279,0.119443557515088
"4681","ENSG00000167657","DAPK3",428.094265091733,0.493746209863345,0.234880558362824,2.10211612789445,0.0355431044360831,0.119768110460904
"4682","ENSG00000233184","nan",70.8647878302389,0.544583184793981,0.259081227759127,2.10197855515912,0.0355551543787075,0.119783119964157
"4683","ENSG00000126247","CAPNS1",5714.89916299656,0.392514028344512,0.186777620271505,2.10150460089353,0.0355966945391117,0.119897452559118
"4684","ENSG00000213983","AP1G2",1200.14367985662,-0.231010584616022,0.109932584091661,-2.10138410303724,0.0356072622840314,0.119907436732687
"4685","ENSG00000182512","GLRX5",1630.66058662075,0.432635655908455,0.205896812345132,2.10122561384416,0.0356211659703174,0.119928648025599
"4686","ENSG00000163873","GRIK3",13.9955934508217,1.06466540983728,0.506709745306212,2.10113466279179,0.0356291468699222,0.119929913796942
"4687","ENSG00000173674","EIF1AX",3676.65699179623,0.312617586427336,0.148809462446563,2.100791047072,0.0356593127095063,0.120005838973307
"4688","ENSG00000108946","PRKAR1A",10443.1677068485,-0.366106513267946,0.174318502874743,-2.1002160254383,0.0357098422843525,0.120142009299813
"4689","ENSG00000118292","C1orf54",42.9847262891984,0.774712292889704,0.368882996256473,2.10015723346345,0.0357150120226711,0.120142009299813
"4690","ENSG00000185128","nan",110.511275712243,-0.631863049228868,0.300894272466771,-2.09995040466796,0.0357332041149244,0.120177570674421
"4691","ENSG00000169738","DCXR",1571.50373760364,0.576442066459564,0.274561653864359,2.09949954171074,0.0357728881760379,0.120259741320852
"4692","ENSG00000187024","PTRH1",142.996400880993,0.593464571677197,0.282668717294537,2.09950565933624,0.0357723494633544,0.120259741320852
"4693","ENSG00000100815","TRIP11",1248.43278480484,-0.521951677028542,0.248644084986913,-2.09919201197171,0.0357999778903529,0.120325160130193
"4694","ENSG00000160182","TFF1",16661.4480075034,-0.562156948075834,0.267839757798445,-2.09885549739359,0.0358296408694428,0.12039919806331
"4695","ENSG00000173926","MARCHF3",59.6128468720851,-0.502651364900363,0.239518247705476,-2.09859319578209,0.0358527766820471,0.120451275729843
"4696","ENSG00000157881","PANK4",446.015761853324,0.270451516424429,0.128891975437358,2.09828048260358,0.0358803755977279,0.120518322295244
"4697","ENSG00000070010","UFD1",1936.29156729408,0.432465285621309,0.206220792760368,2.09709835672992,0.0359848694332086,0.120843567070209
